NIM,FAKULTAS,PROGRAM STUDI,JALUR,PROVINSI,PENGHASILAN,JK,Pendidikan
2283190031,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,03_SLTA
2283190034,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,1) <= 500.000,L,03_SLTA
2283190035,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,L,03_SLTA
2283190038,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
2283190040,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Jawa Barat,1) <= 500.000,L,03_SLTA
2283190041,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
2283190047,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
2283190051,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,03_SLTA
2283190052,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2283190053,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2283190055,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
2283190056,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,L,03_SLTA
2283190057,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
2283190058,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,6) > 10.000.000,L,03_SLTA
2283190003,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2283190006,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
2283190007,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,P,03_SLTA
2283190008,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2283190011,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2283190004,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,04_D1
2283190017,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,6) > 10.000.000,L,06_D3
2283190027,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,6) > 10.000.000,L,06_D3
2283190049,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,06_D3
2283190050,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,L,06_D3
2283190021,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
2283190022,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,08_S1
2283190023,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,08_S1
2283190025,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,08_S1
2283190026,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
2283190044,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,L,08_S1
2283190045,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
2283190046,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,L,08_S1
2283190048,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,L,08_S1
2283190054,2. FKIP,Pendidikan Teknik Elektro,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
2283190012,2. FKIP,Pendidikan Teknik Elektro,1_SNMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,08_S1
2283190019,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,09_S2
2283190028,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,09_S2
2283190015,2. FKIP,Pendidikan Teknik Elektro,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,10_S3
2284190041,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,01_SD
2284190042,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Tengah,3) 2.000.000 - 3.500.000,L,01_SD
2284190045,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,L,01_SD
2284190051,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,01_SD
2284190053,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,01_SD
2284190004,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
2284190006,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
2284190010,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
2284190011,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
2284190012,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
2284190013,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
2284190014,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
2284190019,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,2) 500.000 - 2.000.000,L,02_SLTP
2284190020,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,P,02_SLTP
2284190021,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,1) <= 500.000,L,02_SLTP
2284190023,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,L,02_SLTP
2284190027,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,02_SLTP
2284190033,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,1) <= 500.000,L,02_SLTP
2284190008,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Jawa Barat,1) <= 500.000,L,02_SLTP
2284190017,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2284190018,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
2284190024,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
2284190025,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
2284190028,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
2284190030,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
2284190032,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
2284190034,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
2284190036,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,03_SLTA
2284190037,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
2284190038,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
2284190040,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
2284190047,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2284190050,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
2284190002,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
2284190005,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,1) <= 500.000,L,03_SLTA
2284190009,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
2284190026,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,06_D3
2284190003,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,L,06_D3
2284190007,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Jawa Barat,1) <= 500.000,L,06_D3
2284190022,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,L,08_S1
2284190029,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Tengah,5) 5.000.000 - 10.000.000,L,08_S1
2284190031,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,P,08_S1
2284190035,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,08_S1
2284190043,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
2284190046,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,08_S1
2284190049,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
2284190052,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
2284190001,2. FKIP,Pendidikan Teknik Mesin,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,L,08_S1
2284190015,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,09_S2
2284190016,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,L,09_S2
2284190039,2. FKIP,Pendidikan Teknik Mesin,2_SBMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,L,09_S2
2284190044,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,6) > 10.000.000,L,09_S2
2284190048,2. FKIP,Pendidikan Teknik Mesin,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,09_S2
4443190065,4. Pertanian,Perikanan,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
4443190067,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,01_SD
4443190069,4. Pertanian,Perikanan,2_SBMPTN,Banten,1) <= 500.000,L,01_SD
4443190071,4. Pertanian,Perikanan,2_SBMPTN,Banten,1) <= 500.000,L,01_SD
4443190076,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,01_SD
4443190086,4. Pertanian,Perikanan,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
4443190088,4. Pertanian,Perikanan,3_SMMPTN,Lampung,2) 500.000 - 2.000.000,P,01_SD
4443190001,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
4443190010,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,P,01_SD
4443190013,4. Pertanian,Perikanan,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,P,01_SD
4443190016,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
4443190018,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,L,01_SD
4443190020,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,01_SD
4443190025,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
4443190027,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,01_SD
4443190033,4. Pertanian,Perikanan,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
4443190061,4. Pertanian,Perikanan,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,L,02_SLTP
4443190100,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
4443190002,4. Pertanian,Perikanan,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,L,02_SLTP
4443190006,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
4443190017,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,L,02_SLTP
4443190021,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
4443190023,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,L,02_SLTP
4443190024,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,P,02_SLTP
4443190029,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,P,02_SLTP
4443190034,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190035,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190037,4. Pertanian,Perikanan,2_SBMPTN,Banten,1) <= 500.000,P,03_SLTA
4443190040,4. Pertanian,Perikanan,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,L,03_SLTA
4443190041,4. Pertanian,Perikanan,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190047,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,6) > 10.000.000,P,03_SLTA
4443190049,4. Pertanian,Perikanan,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
4443190050,4. Pertanian,Perikanan,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190052,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,L,03_SLTA
4443190053,4. Pertanian,Perikanan,2_SBMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190055,4. Pertanian,Perikanan,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
4443190056,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190059,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190060,4. Pertanian,Perikanan,2_SBMPTN,Jawa Tengah,2) 500.000 - 2.000.000,P,03_SLTA
4443190062,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190064,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,03_SLTA
4443190066,4. Pertanian,Perikanan,2_SBMPTN,Banten,2) 500.000 - 2.000.000,P,03_SLTA
4443190068,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,L,03_SLTA
4443190070,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,03_SLTA
4443190072,4. Pertanian,Perikanan,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
4443190073,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190077,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
4443190081,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190087,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190092,4. Pertanian,Perikanan,3_SMMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190094,4. Pertanian,Perikanan,3_SMMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
4443190095,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
4443190096,4. Pertanian,Perikanan,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190098,4. Pertanian,Perikanan,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190099,4. Pertanian,Perikanan,3_SMMPTN,Banten,1) <= 500.000,P,03_SLTA
4443190102,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,P,03_SLTA
4443190004,4. Pertanian,Perikanan,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190005,4. Pertanian,Perikanan,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190008,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190009,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190011,4. Pertanian,Perikanan,1_SNMPTN,Banten,6) > 10.000.000,P,03_SLTA
4443190014,4. Pertanian,Perikanan,1_SNMPTN,Banten,3) 2.000.000 - 3.500.000,L,03_SLTA
4443190022,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,P,03_SLTA
4443190026,4. Pertanian,Perikanan,1_SNMPTN,Banten,2) 500.000 - 2.000.000,L,03_SLTA
4443190028,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
4443190058,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,04_D1
4443190042,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,06_D3
4443190057,4. Pertanian,Perikanan,2_SBMPTN,Dki Jakarta,5) 5.000.000 - 10.000.000,L,06_D3
4443190075,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,06_D3
4443190039,4. Pertanian,Perikanan,2_SBMPTN,Dki Jakarta,3) 2.000.000 - 3.500.000,P,07_D4
4443190051,4. Pertanian,Perikanan,2_SBMPTN,Banten,5) 5.000.000 - 10.000.000,P,07_D4
4443190036,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,6) > 10.000.000,P,08_S1
4443190043,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,L,08_S1
4443190045,4. Pertanian,Perikanan,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
4443190048,4. Pertanian,Perikanan,2_SBMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
4443190054,4. Pertanian,Perikanan,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,08_S1
4443190063,4. Pertanian,Perikanan,2_SBMPTN,Dki Jakarta,4) 3.500.000 - 5.000.000,P,08_S1
4443190074,4. Pertanian,Perikanan,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
4443190078,4. Pertanian,Perikanan,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
4443190079,4. Pertanian,Perikanan,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
4443190080,4. Pertanian,Perikanan,3_SMMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,08_S1
4443190082,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
4443190083,4. Pertanian,Perikanan,3_SMMPTN,Jawa Barat,3) 2.000.000 - 3.500.000,P,08_S1
4443190084,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
4443190085,4. Pertanian,Perikanan,3_SMMPTN,Banten,6) > 10.000.000,L,08_S1
4443190093,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
4443190012,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
4443190015,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
4443190019,4. Pertanian,Perikanan,1_SNMPTN,Banten,1) <= 500.000,P,08_S1
4443190030,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,L,08_S1
4443190031,4. Pertanian,Perikanan,1_SNMPTN,Banten,4) 3.500.000 - 5.000.000,P,08_S1
4443190032,4. Pertanian,Perikanan,1_SNMPTN,Banten,5) 5.000.000 - 10.000.000,P,08_S1
4443190038,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,2) 500.000 - 2.000.000,P,09_S2
4443190044,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,P,09_S2
4443190046,4. Pertanian,Perikanan,2_SBMPTN,Jawa Barat,6) > 10.000.000,P,09_S2
4443190089,4. Pertanian,Perikanan,3_SMMPTN,Banten,5) 5.000.000 - 10.000.000,L,09_S2
4443190090,4. Pertanian,Perikanan,3_SMMPTN,Jawa Barat,5) 5.000.000 - 10.000.000,L,09_S2
4443190091,4. Pertanian,Perikanan,3_SMMPTN,Banten,3) 2.000.000 - 3.500.000,L,09_S2
4443190097,4. Pertanian,Perikanan,3_SMMPTN,Banten,4) 3.500.000 - 5.000.000,L,09_S2
4443190007,4. Pertanian,Perikanan,1_SNMPTN,Banten,6) > 10.000.000,P,09_S2
5503190008,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,P,02_SLTP
5503190033,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,L,02_SLTP
5503190042,5. FEB,Perpajakan,4_UMM,Banten,2) 500.000 - 2.000.000,P,02_SLTP
5503190001,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
5503190005,5. FEB,Perpajakan,4_UMM,Banten,2) 500.000 - 2.000.000,L,03_SLTA
5503190007,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190009,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190010,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190017,5. FEB,Perpajakan,4_UMM,Banten,6) > 10.000.000,P,03_SLTA
5503190018,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
5503190021,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
5503190022,5. FEB,Perpajakan,4_UMM,Banten,2) 500.000 - 2.000.000,L,03_SLTA
5503190023,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
5503190026,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,L,03_SLTA
5503190028,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190030,5. FEB,Perpajakan,4_UMM,Jawa Barat,4) 3.500.000 - 5.000.000,L,03_SLTA
5503190038,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,03_SLTA
5503190039,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190043,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,L,03_SLTA
5503190048,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190049,5. FEB,Perpajakan,4_UMM,Banten,1) <= 500.000,P,03_SLTA
5503190050,5. FEB,Perpajakan,4_UMM,Banten,2) 500.000 - 2.000.000,P,03_SLTA
5503190052,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,03_SLTA
5503190006,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,L,04_D1
5503190004,5. FEB,Perpajakan,4_UMM,Banten,2) 500.000 - 2.000.000,L,05_D2
5503190036,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,05_D2
5503190037,5. FEB,Perpajakan,4_UMM,Nusa Tenggara Barat,3) 2.000.000 - 3.500.000,P,06_D3
5503190053,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,06_D3
5503190013,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,07_D4
5503190047,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,07_D4
5503190002,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,L,08_S1
5503190003,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,L,08_S1
5503190011,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,08_S1
5503190012,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,08_S1
5503190014,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,L,08_S1
5503190015,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,P,08_S1
5503190016,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,P,08_S1
5503190019,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,P,08_S1
5503190020,5. FEB,Perpajakan,4_UMM,Jawa Barat,5) 5.000.000 - 10.000.000,L,08_S1
5503190024,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,L,08_S1
5503190025,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,L,08_S1
5503190027,5. FEB,Perpajakan,4_UMM,Banten,6) > 10.000.000,P,08_S1
5503190029,5. FEB,Perpajakan,4_UMM,Banten,3) 2.000.000 - 3.500.000,L,08_S1
5503190031,5. FEB,Perpajakan,4_UMM,Banten,5) 5.000.000 - 10.000.000,L,08_S1
5503190034,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,L,08_S1
5503190035,5. FEB,Perpajakan,4_UMM,Banten,4) 3.500.000 - 5.000.000,P,08_S1
